TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2020,4,7,1,0,17XX E 5TH AVE,Grandview-Woodland,494999.3324,5457008.0248
Theft from Vehicle,2020,3,24,0,13,17XX E 6TH AVE,Grandview-Woodland,494940.2229,5456921.6305
Theft from Vehicle,2020,6,24,0,0,17XX E 7TH AVE,Grandview-Woodland,494956.7878,5456820.3683
Theft from Vehicle,2020,1,3,0,0,17XX E GEORGIA ST,Grandview-Woodland,494981.3691,5458419.2858
Theft from Vehicle,2020,3,23,13,0,17XX E PENDER ST,Grandview-Woodland,494885.2581,5458612.1117
Theft from Vehicle,2020,4,3,11,40,17XX E PENDER ST,Grandview-Woodland,494919.3626,5458620.6769
Theft from Vehicle,2020,12,8,18,0,17XX E PENDER ST,Grandview-Woodland,494926.4997,5458611.41
Theft from Vehicle,2020,4,6,22,0,17XX E PENDER ST,Grandview-Woodland,494953.1561,5458610.9566
Theft from Vehicle,2020,4,15,0,0,17XX E PENDER ST,Grandview-Woodland,494953.1561,5458610.9566
Theft from Vehicle,2020,6,24,22,52,17XX E PENDER ST,Grandview-Woodland,494953.1561,5458610.9566
Theft from Vehicle,2020,10,31,12,30,17XX E PENDER ST,Grandview-Woodland,494953.1561,5458610.9566
Theft from Vehicle,2020,8,2,2,0,17XX FRANCES ST,Grandview-Woodland,494914.8723,5458519.9537
Theft from Vehicle,2020,4,19,0,0,17XX FRANCES ST,Grandview-Woodland,494991.3885,5458518.246
Theft from Vehicle,2020,2,22,8,31,17XX FRANKLIN ST,Grandview-Woodland,494915.4627,5458832.0467
Theft from Vehicle,2020,8,5,15,0,15XX WILLIAM ST,Grandview-Woodland,494696.7007,5457911.7496
Theft from Vehicle,2020,1,21,17,0,16XX ADANAC ST,Grandview-Woodland,494801.8464,5458312.3244
Theft from Vehicle,2020,4,29,12,0,16XX ADANAC ST,Grandview-Woodland,494801.8464,5458312.3244
Theft from Vehicle,2020,12,2,19,0,16XX ADANAC ST,Grandview-Woodland,494820.258,5458321.0258
Theft from Vehicle,2020,1,30,0,6,17XX WILLIAM ST,Grandview-Woodland,494947.2839,5457908.1063
Theft from Vehicle,2020,2,11,12,0,18XX ADANAC ST,Grandview-Woodland,495038.5135,5458307.777
Theft from Vehicle,2020,6,25,9,10,18XX ADANAC ST,Grandview-Woodland,495038.5135,5458307.777
Theft from Vehicle,2020,2,6,3,0,18XX ADANAC ST,Grandview-Woodland,495130.1621,5458306.3737
Theft from Vehicle,2020,2,11,23,10,18XX ADANAC ST,Grandview-Woodland,495130.1621,5458306.3737
Theft from Vehicle,2020,3,9,17,15,18XX ADANAC ST,Grandview-Woodland,495130.1621,5458306.3737
Theft from Vehicle,2020,3,9,21,0,18XX ADANAC ST,Grandview-Woodland,495130.1621,5458306.3737
Theft from Vehicle,2020,3,9,22,30,18XX ADANAC ST,Grandview-Woodland,495130.1621,5458306.3737
Theft from Vehicle,2020,11,15,20,0,18XX ADANAC ST,Grandview-Woodland,495130.1621,5458306.3737
Theft from Vehicle,2020,9,18,20,0,18XX CHARLES ST,Grandview-Woodland,495149.8262,5457813.5891
Theft from Vehicle,2020,10,2,9,0,18XX CLARK DR,Grandview-Woodland,494375.0444,5457293.9159
Theft from Vehicle,2020,3,12,13,30,18XX COMMERCIAL DR,Grandview-Woodland,494935.7523,5457290.5593
Theft from Vehicle,2020,11,10,0,0,16XX VENABLES ST,Grandview-Woodland,494789.7002,5458221.5029
Theft from Vehicle,2020,3,29,12,0,16XX VENABLES ST,Grandview-Woodland,494887.2893,5458210.4681
Theft from Vehicle,2020,3,22,17,30,16XX VICTORIA DR,Grandview-Woodland,495211.8202,5457497.3113
Theft from Vehicle,2020,6,20,17,30,16XX VICTORIA DR,Grandview-Woodland,495220.9146,5457493.3139
Theft from Vehicle,2020,1,27,21,0,18XX E GEORGIA ST,Grandview-Woodland,495072.8042,5458408.043
Theft from Vehicle,2020,8,4,23,0,18XX E GEORGIA ST,Grandview-Woodland,495079.1008,5458417.0029
Theft from Vehicle,2020,4,29,23,0,18XX E GEORGIA ST,Grandview-Woodland,495137.7137,5458415.2534
Theft from Vehicle,2020,1,23,16,45,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Theft from Vehicle,2020,2,29,21,0,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Theft from Vehicle,2020,3,4,13,17,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Theft from Vehicle,2020,10,31,23,31,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Theft from Vehicle,2020,8,25,19,13,18XX E HASTINGS ST,Grandview-Woodland,495217.2481,5458715.2557
Theft from Vehicle,2020,1,22,20,0,18XX E PENDER ST,Grandview-Woodland,495041.5152,5458609.507
Theft from Vehicle,2020,1,23,20,0,18XX E PENDER ST,Grandview-Woodland,495041.5152,5458609.507
Theft from Vehicle,2020,2,14,23,30,18XX E PENDER ST,Grandview-Woodland,495041.5152,5458609.507
Theft from Vehicle,2020,4,13,5,53,18XX E PENDER ST,Grandview-Woodland,495041.5152,5458609.507
Theft from Vehicle,2020,1,27,21,30,18XX E PENDER ST,Grandview-Woodland,495102.164,5458608.8035
Theft from Vehicle,2020,10,14,23,0,18XX E PENDER ST,Grandview-Woodland,495132.5939,5458617.5948
Theft from Vehicle,2020,11,1,10,30,18XX E PENDER ST,Grandview-Woodland,495189.5786,5458607.789
Theft from Vehicle,2020,10,29,20,0,18XX FRANCES ST,Grandview-Woodland,495036.039,5458508.113
Theft from Vehicle,2020,1,25,10,0,18XX FRANCES ST,Grandview-Woodland,495051.4711,5458516.9396
Theft from Vehicle,2020,12,17,17,30,18XX FRANCES ST,Grandview-Woodland,495078.1462,5458516.3875
Theft from Vehicle,2020,9,4,22,0,18XX FRANCES ST,Grandview-Woodland,495091.0917,5458506.9735
Theft from Vehicle,2020,8,16,15,0,18XX FRANCES ST,Grandview-Woodland,495164.2522,5458514.6052
Theft from Vehicle,2020,2,2,13,9,18XX FRANKLIN ST,Grandview-Woodland,495044.1825,5458820.7217
Theft from Vehicle,2020,11,20,12,30,18XX FRANKLIN ST,Grandview-Woodland,495153.1572,5458827.8996
Theft from Vehicle,2020,7,26,14,30,18XX FRANKLIN ST,Grandview-Woodland,495157.6667,5458818.6728
Theft from Vehicle,2020,3,8,14,0,18XX GRANT ST,Grandview-Woodland,495085.1125,5457611.8048
Theft from Vehicle,2020,5,17,16,30,18XX GRANT ST,Grandview-Woodland,495151.2166,5457611.4183
Theft from Vehicle,2020,3,1,0,0,18XX GRAVELEY ST,Grandview-Woodland,495130.0728,5457523.2606
Theft from Vehicle,2020,11,16,0,0,18XX LAKEWOOD DR,Grandview-Woodland,495501.6658,5457314.3051
Theft from Vehicle,2020,12,18,22,0,18XX NAPIER ST,Grandview-Woodland,495220.1281,5458016.3923
Theft from Vehicle,2020,10,9,22,0,18XX PARKER ST,Grandview-Woodland,495119.2572,5458116.611
Theft from Vehicle,2020,3,8,8,10,18XX PARKER ST,Grandview-Woodland,495185.0694,5458106.746
Theft from Vehicle,2020,11,13,22,30,18XX POWELL ST,Grandview-Woodland,495105.1304,5459073.1993
Theft from Vehicle,2020,5,29,17,0,18XX POWELL ST,Grandview-Woodland,495217.1019,5459120.7332
Theft from Vehicle,2020,1,28,3,15,18XX TRIUMPH ST,Grandview-Woodland,495039.0564,5458964.486
Theft from Vehicle,2020,1,28,4,49,18XX TRIUMPH ST,Grandview-Woodland,495039.0564,5458964.486
Theft from Vehicle,2020,11,9,6,0,18XX TRIUMPH ST,Grandview-Woodland,495111.9235,5458986.9358
Theft from Vehicle,2020,11,16,7,0,18XX TRIUMPH ST,Grandview-Woodland,495195.2958,5459012.6218
Theft from Vehicle,2020,11,24,7,49,18XX TRIUMPH ST,Grandview-Woodland,495195.2958,5459012.6218
Theft from Vehicle,2020,2,2,22,58,18XX TRIUMPH ST,Grandview-Woodland,495208.06,5459026.1224
Theft from Vehicle,2020,4,27,7,46,18XX VENABLES ST,Grandview-Woodland,495093.9368,5458208.1762
Theft from Vehicle,2020,8,9,5,45,19XX GRAVELEY ST,Grandview-Woodland,495270.0417,5457529.2581
Theft from Vehicle,2020,10,30,0,30,19XX KITCHENER ST,Grandview-Woodland,495353.2276,5457710.0571
Theft from Vehicle,2020,9,10,9,0,19XX LAKEWOOD DR,Grandview-Woodland,495489.8391,5457204.4058
Theft from Vehicle,2020,8,26,14,30,19XX MCLEAN DR,Grandview-Woodland,494504.9692,5457186.5672
Theft from Vehicle,2020,11,18,18,0,19XX NAPIER ST,Grandview-Woodland,495312.8671,5458012.8106
Theft from Vehicle,2020,8,20,22,0,19XX PARKER ST,Grandview-Woodland,495313.8613,5458105.6792
Theft from Vehicle,2020,10,3,20,0,19XX POWELL ST,Grandview-Woodland,495242.366,5459117.7262
Theft from Vehicle,2020,11,11,19,0,19XX POWELL ST,Grandview-Woodland,495242.366,5459117.7262
Theft from Vehicle,2020,10,28,5,0,19XX POWELL ST,Grandview-Woodland,495277.0371,5459117.9705
Theft from Vehicle,2020,12,30,8,46,19XX POWELL ST,Grandview-Woodland,495318.4081,5459127.406
Theft from Vehicle,2020,9,14,20,0,19XX TURNER ST,Grandview-Woodland,495277.3642,5458494.9565
Theft from Vehicle,2020,1,28,12,0,19XX VENABLES ST,Grandview-Woodland,495233.8767,5458207.3386
Theft from Vehicle,2020,4,14,21,0,19XX VENABLES ST,Grandview-Woodland,495233.8767,5458207.3386
Theft from Vehicle,2020,2,15,12,0,19XX VENABLES ST,Grandview-Woodland,495288.2488,5458206.1812
Theft from Vehicle,2020,6,16,1,0,19XX WILLIAM ST,Grandview-Woodland,495310.4093,5457888.1065
Theft from Vehicle,2020,3,30,0,5,19XX WOODLAND DR,Grandview-Woodland,494653.2865,5457144.7854
Theft from Vehicle,2020,1,16,14,41,1X N LAKEWOOD DR,Grandview-Woodland,495523.5654,5459135.6248
Theft from Vehicle,2020,9,7,16,30,17XX NAPIER ST,Grandview-Woodland,495050.4426,5458017.7223
Theft from Vehicle,2020,8,1,17,0,17XX POWELL ST,Grandview-Woodland,494948.1561,5459026.874
Theft from Vehicle,2020,9,15,22,0,17XX POWELL ST,Grandview-Woodland,494959.8686,5459029.9506
Theft from Vehicle,2020,12,4,15,0,17XX POWELL ST,Grandview-Woodland,495021.3595,5459046.1026
Theft from Vehicle,2020,7,20,0,0,18XX E 7TH AVE,Grandview-Woodland,495083.067,5456828.4868
Theft from Vehicle,2020,12,20,1,0,18XX E GEORGIA ST,Grandview-Woodland,495038.5316,5458409.0657
Theft from Vehicle,2020,4,18,18,30,1XX SALSBURY DR,Grandview-Woodland,495040.5346,5459001.9396
Theft from Vehicle,2020,7,11,0,0,1XX SEMLIN DR,Grandview-Woodland,495380.9529,5458971.0405
Theft from Vehicle,2020,8,13,3,30,1XX SEMLIN DR,Grandview-Woodland,495380.9529,5458971.0405
Theft from Vehicle,2020,1,26,12,0,1XX TEMPLETON DR,Grandview-Woodland,495661.5395,5458968.431
Theft from Vehicle,2020,10,28,12,0,1XX TEMPLETON DR,Grandview-Woodland,495661.6361,5458981.1778
Theft from Vehicle,2020,12,3,6,0,1XX TEMPLETON DR,Grandview-Woodland,495661.6361,5458981.1778
Theft from Vehicle,2020,1,7,22,0,19XX ADANAC ST,Grandview-Woodland,495269.662,5458313.3635
Theft from Vehicle,2020,12,3,16,45,19XX E 2ND AVE,Grandview-Woodland,495257.7309,5457320.0863
Theft from Vehicle,2020,9,22,23,0,19XX E 3RD AVE,Grandview-Woodland,495293.1482,5457227.6173
Theft from Vehicle,2020,1,12,0,0,19XX E 7TH AVE,Grandview-Woodland,495247.4632,5456827.1936
Theft from Vehicle,2020,5,24,19,0,19XX E 8TH AVE,Grandview-Woodland,495256.0608,5456725.6815
Theft from Vehicle,2020,9,15,22,0,19XX E GEORGIA ST,Grandview-Woodland,495307.1481,5458403.828
Theft from Vehicle,2020,2,27,6,15,19XX E HASTINGS ST,Grandview-Woodland,495270.3198,5458723.4756
Theft from Vehicle,2020,9,6,22,0,19XX FERNDALE ST,Grandview-Woodland,495246.8596,5458543.7427
Theft from Vehicle,2020,4,30,2,30,19XX FERNDALE ST,Grandview-Woodland,495301.135,5458552.5075
Theft from Vehicle,2020,12,31,5,0,19XX FRANKLIN ST,Grandview-Woodland,495276.3515,5458826.1181
Theft from Vehicle,2020,11,24,3,30,19XX FRANKLIN ST,Grandview-Woodland,495295.0641,5458816.8224
Theft from Vehicle,2020,3,15,21,30,19XX GARDEN DR,Grandview-Woodland,495780.7759,5457164.0374
Theft from Vehicle,2020,10,30,11,9,1XX COMMERCIAL DR,Grandview-Woodland,494888.421,5459010.3717
Theft from Vehicle,2020,7,13,0,0,1XX GARDEN DR,Grandview-Woodland,495794.739,5459003.2076
Theft from Vehicle,2020,1,16,12,0,20XX ADANAC ST,Grandview-Woodland,495371.0609,5458302.6472
Theft from Vehicle,2020,10,21,12,0,20XX BAUER ST,Grandview-Woodland,495101.1772,5457068.9512
Theft from Vehicle,2020,12,13,7,13,20XX CHARLES ST,Grandview-Woodland,495403.3284,5457810.0564
Theft from Vehicle,2020,9,11,19,0,20XX CLARK DR,Grandview-Woodland,494372.7222,5457067.5138
Theft from Vehicle,2020,7,17,6,0,20XX DUNDAS ST,Grandview-Woodland,495479.6661,5459122.9896
Theft from Vehicle,2020,6,4,21,0,21XX ADANAC ST,Grandview-Woodland,495521.1714,5458301.2421
Theft from Vehicle,2020,7,1,20,0,21XX DUNDAS ST,Grandview-Woodland,495566.6735,5459122.9316
Theft from Vehicle,2020,3,2,21,30,21XX E 2ND AVE,Grandview-Woodland,495504.2289,5457316.6773
Theft from Vehicle,2020,4,2,18,30,21XX E 3RD AVE,Grandview-Woodland,495506.5129,5457215.6291
Theft from Vehicle,2020,9,22,19,0,21XX E 3RD AVE,Grandview-Woodland,495604.0561,5457214.5361
Theft from Vehicle,2020,10,25,19,30,21XX E 3RD AVE,Grandview-Woodland,495612.2775,5457223.5886
Theft from Vehicle,2020,9,23,1,0,21XX E 4TH AVE,Grandview-Woodland,495541.5108,5457116.128
Theft from Vehicle,2020,2,8,23,0,21XX E 4TH AVE,Grandview-Woodland,495595.5287,5457116.1663
Theft from Vehicle,2020,6,3,14,0,21XX E 6TH AVE,Grandview-Woodland,495495.1004,5456913.4469
Theft from Vehicle,2020,3,1,22,0,21XX E 6TH AVE,Grandview-Woodland,495505.8052,5456913.3769
Theft from Vehicle,2020,2,3,8,0,20XX E 2ND AVE,Grandview-Woodland,495436.0475,5457317.6374
Theft from Vehicle,2020,6,2,0,0,20XX E 4TH AVE,Grandview-Woodland,495381.7172,5457125.8358
Theft from Vehicle,2020,1,10,18,0,20XX E 5TH AVE,Grandview-Woodland,495412.8691,5457025.3231
Theft from Vehicle,2020,1,25,20,11,20XX E 5TH AVE,Grandview-Woodland,495412.8691,5457025.3231
Theft from Vehicle,2020,11,23,20,0,20XX E GEORGIA ST,Grandview-Woodland,495391.6294,5458403.027
Theft from Vehicle,2020,12,26,13,0,20XX E HASTINGS ST,Grandview-Woodland,495378.897,5458712.4574
Theft from Vehicle,2020,7,12,12,0,20XX E HASTINGS ST,Grandview-Woodland,495387.0442,5458721.4985
Theft from Vehicle,2020,3,26,1,0,20XX FRANKLIN ST,Grandview-Woodland,495384.1407,5458816.0248
Theft from Vehicle,2020,11,7,1,0,20XX GRANT ST,Grandview-Woodland,495420.7856,5457608.8101
Theft from Vehicle,2020,7,9,22,30,20XX GRAVELEY ST,Grandview-Woodland,495419.9628,5457526.8989
Theft from Vehicle,2020,11,5,0,0,20XX GRAVELEY ST,Grandview-Woodland,495422.0859,5457517.7207
Theft from Vehicle,2020,12,16,3,30,21XX TURNER ST,Grandview-Woodland,495571.2899,5458489.8742
Theft from Vehicle,2020,2,2,0,0,21XX TURNER ST,Grandview-Woodland,495578.5921,5458491.0635
Theft from Vehicle,2020,1,27,22,0,21XX TURNER ST,Grandview-Woodland,495614.0333,5458490.9103
Theft from Vehicle,2020,5,23,17,0,21XX VENABLES ST,Grandview-Woodland,495571.654,5458203.2558
Theft from Vehicle,2020,12,1,0,0,21XX WALL ST,Grandview-Woodland,495539.8402,5459352.1206
Theft from Vehicle,2020,8,19,10,0,21XX WALL ST,Grandview-Woodland,495568.9571,5459388.1984
Theft from Vehicle,2020,9,15,22,0,21XX WALL ST,Grandview-Woodland,495596.6503,5459440.7581
Theft from Vehicle,2020,9,16,0,0,21XX WILLIAM ST,Grandview-Woodland,495548.2305,5457899.2771
Theft from Vehicle,2020,10,12,6,0,20XX NANAIMO ST,Grandview-Woodland,495878.6065,5457080.1488
Theft from Vehicle,2020,7,30,2,59,20XX NAPIER ST,Grandview-Woodland,495425.0895,5458002.4518
Theft from Vehicle,2020,10,8,9,0,20XX PARKER ST,Grandview-Woodland,495371.1557,5458105.1096
Theft from Vehicle,2020,8,17,0,0,20XX SEMLIN DR,Grandview-Woodland,495347.2347,5457072.5048
Theft from Vehicle,2020,1,20,11,52,20XX TURNER ST,Grandview-Woodland,495380.9636,5458483.8151
Theft from Vehicle,2020,8,20,15,0,20XX TURNER ST,Grandview-Woodland,495466.9378,5458482.7433
Theft from Vehicle,2020,10,9,17,0,20XX VENABLES ST,Grandview-Woodland,495447.9338,5458204.0664
Theft from Vehicle,2020,3,27,22,0,20XX WALL ST,Grandview-Woodland,495375.017,5459139.7935
Theft from Vehicle,2020,10,18,21,0,22XX E 1ST AVE,Grandview-Woodland,495718.2964,5457412.8773
Theft from Vehicle,2020,11,7,15,0,22XX E 4TH AVE,Grandview-Woodland,495760.4361,5457108.5319
Theft from Vehicle,2020,10,10,15,0,22XX E 6TH AVE,Grandview-Woodland,495637.5039,5456912.4851
Theft from Vehicle,2020,2,23,18,0,22XX E 7TH AVE,Grandview-Woodland,495631.5856,5456817.2984
Theft from Vehicle,2020,3,1,19,0,22XX E 7TH AVE,Grandview-Woodland,495722.6724,5456817.8646
Theft from Vehicle,2020,5,16,4,0,21XX E HASTINGS ST,Grandview-Woodland,495584.6777,5458710.586
Theft from Vehicle,2020,5,16,4,6,21XX E HASTINGS ST,Grandview-Woodland,495584.6777,5458710.586
Theft from Vehicle,2020,2,2,19,0,21XX FRANKLIN ST,Grandview-Woodland,495546.6705,5458822.7493
Theft from Vehicle,2020,9,11,23,30,21XX GRANT ST,Grandview-Woodland,495566.7954,5457605.3501
Theft from Vehicle,2020,2,26,1,0,21XX GRAVELEY ST,Grandview-Woodland,495513.225,5457516.2917
Theft from Vehicle,2020,2,9,1,0,21XX KITCHENER ST,Grandview-Woodland,495572.9735,5457705.6987
Theft from Vehicle,2020,4,6,20,0,21XX LAKEWOOD DR,Grandview-Woodland,495496.9527,5456968.2712
Theft from Vehicle,2020,2,17,16,0,21XX OXFORD ST,Grandview-Woodland,495589.6518,5459215.372
Theft from Vehicle,2020,2,6,11,0,21XX PANDORA ST,Grandview-Woodland,495563.3592,5458925.4883
Theft from Vehicle,2020,2,16,1,0,21XX PANDORA ST,Grandview-Woodland,495563.3592,5458925.4883
Theft from Vehicle,2020,9,20,17,0,21XX PANDORA ST,Grandview-Woodland,495563.3592,5458925.4883
Theft from Vehicle,2020,8,17,7,0,21XX PARKER ST,Grandview-Woodland,495593.9847,5458106.3789
Theft from Vehicle,2020,3,5,19,30,21XX SEMLIN DR,Grandview-Woodland,495355.1291,5456997.6599
Theft from Vehicle,2020,4,19,0,0,22XX TRIUMPH ST,Grandview-Woodland,495695.8983,5459023.8867
Theft from Vehicle,2020,8,1,0,0,22XX TRIUMPH ST,Grandview-Woodland,495695.8983,5459023.8867
Theft from Vehicle,2020,1,12,16,0,22XX TRIUMPH ST,Grandview-Woodland,495716.2186,5459014.5667
Theft from Vehicle,2020,2,9,18,58,22XX TRIUMPH ST,Grandview-Woodland,495716.2186,5459014.5667
Theft from Vehicle,2020,2,13,3,0,22XX TURNER ST,Grandview-Woodland,495714.6227,5458490.4496
Theft from Vehicle,2020,11,5,0,0,22XX VENABLES ST,Grandview-Woodland,495679.3569,5458210.9942
Theft from Vehicle,2020,8,11,0,0,22XX WALL ST,Grandview-Woodland,495638.6569,5459538.6758
Theft from Vehicle,2020,4,10,23,0,22XX WILLIAM ST,Grandview-Woodland,495727.3594,5457906.1585
Theft from Vehicle,2020,7,4,14,57,22XX WILLIAM ST,Grandview-Woodland,495749.1315,5457905.8804
Theft from Vehicle,2020,5,20,0,0,23XX CAMBRIDGE ST,Grandview-Woodland,495828.7306,5459313.7307
Theft from Vehicle,2020,7,23,16,0,23XX COMMERCIAL DR,Grandview-Woodland,494928.8516,5456795.1318
Theft from Vehicle,2020,9,28,17,45,23XX COMMERCIAL DR,Grandview-Woodland,494928.8516,5456795.1318
Theft from Vehicle,2020,12,28,19,0,23XX DUNDAS ST,Grandview-Woodland,495827.5398,5459112.0665
Theft from Vehicle,2020,4,26,21,30,23XX DUNDAS ST,Grandview-Woodland,495839.9944,5459121.0154
Theft from Vehicle,2020,1,23,0,0,22XX CAMBRIDGE ST,Grandview-Woodland,495737.3128,5459323.9177
Theft from Vehicle,2020,8,29,22,0,22XX CHARLES ST,Grandview-Woodland,495719.8419,5457805.1959
Theft from Vehicle,2020,12,1,17,0,22XX CHARLES ST,Grandview-Woodland,495757.5088,5457805.3072
Theft from Vehicle,2020,4,6,9,21,22XX COMMERCIAL DR,Grandview-Woodland,494930.0082,5456874.8022
Theft from Vehicle,2020,5,13,8,0,22XX DUNDAS ST,Grandview-Woodland,495729.6321,5459113.3415
Theft from Vehicle,2020,3,27,1,0,23XX FRANKLIN ST,Grandview-Woodland,495820.0818,5458818.4902
Theft from Vehicle,2020,10,25,16,0,23XX GRANT ST,Grandview-Woodland,495810.9179,5457601.2644
Theft from Vehicle,2020,12,22,21,30,23XX KITCHENER ST,Grandview-Woodland,495786.9992,5457694.7095
Theft from Vehicle,2020,5,6,20,0,23XX MCGILL ST,Grandview-Woodland,495876.9584,5459514.2619
Theft from Vehicle,2020,8,13,3,16,23XX NAPIER ST,Grandview-Woodland,495812.2776,5458007.6947
Theft from Vehicle,2020,5,1,17,0,23XX OXFORD ST,Grandview-Woodland,495830.8499,5459222.8133
Theft from Vehicle,2020,8,29,19,0,23XX VENABLES ST,Grandview-Woodland,495793.9826,5458199.0025
Theft from Vehicle,2020,7,3,19,53,23XX VICTORIA DR,Grandview-Woodland,495202.9641,5456801.953
Theft from Vehicle,2020,2,16,13,1,23XX WALL ST,Grandview-Woodland,495695.6078,5459624.4599
Theft from Vehicle,2020,6,21,19,0,23XX WALL ST,Grandview-Woodland,495762.4191,5459683.3095
Theft from Vehicle,2020,1,28,16,30,23XX WALL ST,Grandview-Woodland,495820.1925,5459725.2391
Theft from Vehicle,2020,2,2,17,0,23XX WALL ST,Grandview-Woodland,495820.1925,5459725.2391
Theft from Vehicle,2020,1,2,15,0,23XX WOODLAND DR,Grandview-Woodland,494648.5132,5456803.9458
Theft from Vehicle,2020,1,25,17,0,22XX ETON ST,Grandview-Woodland,495752.35,5459424.6795
Theft from Vehicle,2020,2,19,2,0,22XX ETON ST,Grandview-Woodland,495752.35,5459424.6795
Theft from Vehicle,2020,10,31,21,0,22XX FERNDALE ST,Grandview-Woodland,495661.097,5458541.5477
Theft from Vehicle,2020,3,22,0,0,22XX FRANKLIN ST,Grandview-Woodland,495660.7292,5458811.6143
Theft from Vehicle,2020,3,20,18,30,22XX FRANKLIN ST,Grandview-Woodland,495733.7652,5458810.2234
Theft from Vehicle,2020,10,20,22,0,22XX GRANT ST,Grandview-Woodland,495645.0502,5457603.0453
Theft from Vehicle,2020,12,24,2,20,22XX GRANT ST,Grandview-Woodland,495672.4204,5457611.8388
Theft from Vehicle,2020,1,29,1,0,22XX GRANT ST,Grandview-Woodland,495683.2041,5457602.5556
Theft from Vehicle,2020,8,9,1,0,22XX GRANT ST,Grandview-Woodland,495683.2041,5457602.5556
Theft from Vehicle,2020,12,24,2,30,22XX GRANT ST,Grandview-Woodland,495683.2041,5457602.5556
Theft from Vehicle,2020,9,4,23,0,22XX GRAVELEY ST,Grandview-Woodland,495736.5434,5457512.8791
Theft from Vehicle,2020,8,1,0,0,22XX KITCHENER ST,Grandview-Woodland,495693.6394,5457704.6431
Theft from Vehicle,2020,12,4,15,0,22XX MCGILL ST,Grandview-Woodland,495637.0176,5459527.1251
Theft from Vehicle,2020,4,10,18,30,22XX MCGILL ST,Grandview-Woodland,495660.5355,5459526.7353
Theft from Vehicle,2020,1,30,0,30,22XX MCGILL ST,Grandview-Woodland,495727.7367,5459516.4765
Theft from Vehicle,2020,9,27,22,30,22XX MCLEAN DR,Grandview-Woodland,494507.6529,5456884.9693
Theft from Vehicle,2020,10,24,17,15,22XX PANDORA ST,Grandview-Woodland,495666.2184,5458923.3399
Theft from Vehicle,2020,4,12,13,0,22XX PANDORA ST,Grandview-Woodland,495787.3323,5458922.4393
